,time,X,Y,theta_dt,torque
0,2024-02-27 00:00:00,-0.9620306,0.2729416,-0.5846364,1.1143371
1,2024-02-27 00:00:01,-0.9590724,0.28316098,-0.21277961,1.2656509
2,2024-02-27 00:00:02,-0.9617114,0.27406415,0.18943876,1.9716659
3,2024-02-27 00:00:03,-0.9706013,0.24069284,0.6907368,-1.7654837
4,2024-02-27 00:00:04,-0.9774523,0.21115644,0.6064338,1.9987183
5,2024-02-27 00:00:05,-0.9873025,0.15885171,1.0646089,-1.5412298
6,2024-02-27 00:00:06,-0.9937458,0.11166594,0.95256317,-0.7681372
7,2024-02-27 00:00:07,-0.997833,0.06579715,0.9210921,1.9991565
8,2024-02-27 00:00:08,-0.99999726,0.0023290475,1.2703134,1.9996033
9,2024-02-27 00:00:09,-0.9970928,-0.07619706,1.5720006,1.9997063
10,2024-02-27 00:00:10,-0.98608595,-0.1662361,1.8148088,1.8543978
11,2024-02-27 00:00:11,-0.96498084,-0.26232037,1.9682914,-0.7998725
12,2024-02-27 00:00:12,-0.9400551,-0.3410226,1.6515702,-0.44305098
13,2024-02-27 00:00:13,-0.91532916,-0.4027065,1.3293457,0.5364512
14,2024-02-27 00:00:14,-0.89163125,-0.45276234,1.1077834,1.6584108
15,2024-02-27 00:00:15,-0.86746633,-0.49749583,1.0169734,-0.4557223
16,2024-02-27 00:00:16,-0.852794,-0.5222475,0.5754931,-1.9973663
17,2024-02-27 00:00:17,-0.85580343,-0.5173012,-0.11579747,1.6197729
18,2024-02-27 00:00:18,-0.8624762,-0.50609756,-0.26080742,-2.0
19,2024-02-27 00:00:19,-0.8853105,-0.46500036,-0.9403806,-1.7208469
20,2024-02-27 00:00:20,-0.91860044,-0.39518765,-1.5472579,-2.0
21,2024-02-27 00:00:21,-0.9556051,-0.29465044,-2.1436486,-2.0
22,2024-02-27 00:00:22,-0.9862771,-0.16509849,-2.6646364,-1.2098404
23,2024-02-27 00:00:23,-0.9998493,-0.017360171,-2.9699364,-2.0
24,2024-02-27 00:00:24,-0.98924613,0.14626023,-3.2829566,-2.0
25,2024-02-27 00:00:25,-0.9490938,0.31499353,-3.4732614,0.3114549
