,time,X,Y,theta_dt,torque
0,2024-01-21 00:00:00,-0.4871586,0.87331355,-0.27810666,-0.3464595
1,2024-01-21 00:00:01,-0.5012811,0.8652845,0.32490954,1.9987028
2,2024-01-21 00:00:02,-0.55533236,0.8316285,1.2736783,1.992935
3,2024-01-21 00:00:03,-0.64313066,0.7657565,2.1963398,-0.94934237
4,2024-01-21 00:00:04,-0.73792624,0.6748814,2.6282558,-0.40557528
5,2024-01-21 00:00:05,-0.8325368,0.5539697,3.0735807,1.0854504
6,2024-01-21 00:00:06,-0.919287,0.39358777,3.6518755,1.9979466
7,2024-01-21 00:00:07,-0.98158765,0.19101219,4.2467585,0.85496247
8,2024-01-21 00:00:08,-0.99943155,-0.03371349,4.518262,-1.5442109
9,2024-01-21 00:00:09,-0.9697023,-0.2442897,4.261345,-0.26840404
10,2024-01-21 00:00:10,-0.9010202,-0.433777,4.037867,1.999949
11,2024-01-21 00:00:11,-0.7965031,-0.60463446,4.012527,-0.7005107
12,2024-01-21 00:00:12,-0.68075347,-0.7325126,3.4539742,1.9984008
13,2024-01-21 00:00:13,-0.55517495,-0.8317336,3.20435,-1.146516
14,2024-01-21 00:00:14,-0.45123133,-0.892407,2.4085724,1.916644
15,2024-01-21 00:00:15,-0.35863617,-0.9334774,2.0267637,-1.298888
16,2024-01-21 00:00:16,-0.3052637,-0.9522679,1.1318225,-1.3265291
17,2024-01-21 00:00:17,-0.29483536,-0.95554805,0.21864225,1.8498687
18,2024-01-21 00:00:18,-0.305354,-0.9522389,-0.22053851,-0.97712076
19,2024-01-21 00:00:19,-0.35636488,-0.93434685,-1.0812858,-1.9996623
20,2024-01-21 00:00:20,-0.45152542,-0.8922583,-2.0819952,-0.70170987
21,2024-01-21 00:00:21,-0.5739296,-0.81890464,-2.8564456,-1.8795551
22,2024-01-21 00:00:22,-0.71660626,-0.69747794,-3.7525573,-1.754898
23,2024-01-21 00:00:23,-0.8551651,-0.51835567,-4.5389004,-1.8880934
24,2024-01-21 00:00:24,-0.959835,-0.2805652,-5.210881,1.7406332
25,2024-01-21 00:00:25,-0.99965227,-0.026369361,-5.16021,1.8285528
26,2024-01-21 00:00:26,-0.9761341,0.21716848,-4.905704,-1.9996674
27,2024-01-21 00:00:27,-0.8910915,0.4538237,-5.042778,0.74202794
