,time,X,Y,theta_dt,torque
0,2024-04-10 00:00:00,0.8058131,0.59216994,-0.8482963,-1.9995241
1,2024-04-10 00:00:01,0.82615674,0.5634403,-0.70409745,-1.9997425
2,2024-04-10 00:00:02,0.8421867,0.539186,-0.58147854,-1.5844444
3,2024-04-10 00:00:03,0.85318637,0.5216062,-0.4147557,-1.9999171
4,2024-04-10 00:00:04,0.86151236,0.5077366,-0.32353863,-1.9999235
5,2024-04-10 00:00:05,0.86761075,0.49724397,-0.24272467,-1.9999313
6,2024-04-10 00:00:06,0.8718006,0.48986095,-0.16978139,-1.9999372
7,2024-04-10 00:00:07,0.87429667,0.48539197,-0.10237625,-1.2793915
8,2024-04-10 00:00:08,0.8725983,0.48843852,0.069759,-1.9999499
9,2024-04-10 00:00:09,0.8692544,0.49436498,0.13609539,-1.9999546
10,2024-04-10 00:00:10,0.86409444,0.50332975,0.20687594,-1.9999615
11,2024-04-10 00:00:11,0.8568505,0.515565,0.28437904,-1.999965
12,2024-04-10 00:00:12,0.84713835,0.5313724,0.37105805,0.03919815
13,2024-04-10 00:00:13,0.8259037,0.5638112,0.7754671,-1.195894
14,2024-04-10 00:00:14,0.79612,0.60513884,1.0189414,1.2754672
15,2024-04-10 00:00:15,0.74307275,0.6692107,1.6641155,-1.99999
16,2024-04-10 00:00:16,0.67749316,0.73552907,1.8660251,-1.6232009
17,2024-04-10 00:00:17,0.59369224,0.8046922,2.1741917,-1.3991354
18,2024-04-10 00:00:18,0.48577315,0.87408495,2.5678406,-1.9914374
19,2024-04-10 00:00:19,0.35322213,0.9355395,2.9246886,-1.4733835
20,2024-04-10 00:00:20,0.18959165,0.981863,3.4053357,-1.5941956
21,2024-04-10 00:00:21,-0.00438393,0.9999904,3.9026036,0.06006726
22,2024-04-10 00:00:22,-0.23523882,0.9719376,4.6616063,1.444445
23,2024-04-10 00:00:23,-0.494992,0.86889756,5.6072264,0.9653115
24,2024-04-10 00:00:24,-0.74331367,0.66894305,6.4036965,-0.059165053
25,2024-04-10 00:00:25,-0.9256829,0.3783003,6.8965287,0.5270607
26,2024-04-10 00:00:26,-0.9996877,0.024991205,7.259313,0.6047356
27,2024-04-10 00:00:27,-0.9416004,-0.33673248,7.368767,1.1488442
28,2024-04-10 00:00:28,-0.75974745,-0.6502183,7.288544,1.4331635
29,2024-04-10 00:00:29,-0.49003667,-0.87170184,7.015855,-0.23191568
30,2024-04-10 00:00:30,-0.19451919,-0.98089874,6.3272915,-1.8930666
31,2024-04-10 00:00:31,0.069559395,-0.9975778,5.3076572,0.3869873
32,2024-04-10 00:00:32,0.29598993,-0.9551911,4.6175222,0.15644014
33,2024-04-10 00:00:33,0.47654578,-0.8791497,3.9245949,-0.8210366
34,2024-04-10 00:00:34,0.60822725,-0.793763,3.142077,1.2788725
35,2024-04-10 00:00:35,0.7108842,-0.70330906,2.7385857,1.7087663
36,2024-04-10 00:00:36,0.792029,-0.6104834,2.467419,0.91669947
37,2024-04-10 00:00:37,0.85288095,-0.52210546,2.147061,0.3881266
38,2024-04-10 00:00:38,0.89665866,-0.4427225,1.813701,0.6843883
39,2024-04-10 00:00:39,0.9288808,-0.37037882,1.5843174,0.16901122
40,2024-04-10 00:00:40,0.9514687,-0.30774543,1.331885,-0.3107003
41,2024-04-10 00:00:41,0.9663645,-0.25717622,1.0544709,0.501513
42,2024-04-10 00:00:42,0.97734654,-0.21164542,0.9368157,-0.18039322
43,2024-04-10 00:00:43,0.98460317,-0.17480439,0.75102264,-0.30174738
44,2024-04-10 00:00:44,0.9892187,-0.14644566,0.57465726,0.049974978
45,2024-04-10 00:00:45,0.992401,-0.123045646,0.47231925,0.23227835
46,2024-04-10 00:00:46,0.9947398,-0.10243444,0.41487676,0.2757264
47,2024-04-10 00:00:47,0.9965039,-0.08354644,0.3794099,0.3326734
48,2024-04-10 00:00:48,0.99786794,-0.065264955,0.3666511,0.3044753
49,2024-04-10 00:00:49,0.99888897,-0.04712524,0.36337367,0.17356132
50,2024-04-10 00:00:50,0.9995667,-0.029435249,0.35406393,-1.559423
51,2024-04-10 00:00:51,0.999699,-0.024533337,0.09807404,1.4873085
52,2024-04-10 00:00:52,0.99995583,-0.009397144,0.30277032,0.29297987
53,2024-04-10 00:00:53,0.9999712,0.007586116,0.33966944,-0.11970486
54,2024-04-10 00:00:54,0.99971306,0.023954062,0.3274033,-0.16779923
55,2024-04-10 00:00:55,0.9992015,0.039955664,0.32019895,-0.24856578
56,2024-04-10 00:00:56,0.99845415,0.055581685,0.31288084,-1.4328028
57,2024-04-10 00:00:57,0.9980417,0.06255181,0.13964668,1.7189423
58,2024-04-10 00:00:58,0.99640554,0.08471113,0.4444019,-1.4875063
59,2024-04-10 00:00:59,0.99509823,0.09889134,0.2848093,-0.58917177
60,2024-04-10 00:01:00,0.9936692,0.11234566,0.27060202,-0.6115526
61,2024-04-10 00:01:01,0.9921052,0.12540868,0.26312837,1.0229211
62,2024-04-10 00:01:02,0.98858035,0.15069465,0.51062304,-1.9991676
63,2024-04-10 00:01:03,0.98601145,0.16667779,0.3237689,-1.9500424
64,2024-04-10 00:01:04,0.984679,0.17437686,0.15627089,-0.5041076
65,2024-04-10 00:01:05,0.9827805,0.18477683,0.2114374,-1.5621427
66,2024-04-10 00:01:06,0.9816952,0.19045901,0.11569861,-0.43071318
67,2024-04-10 00:01:07,0.9798022,0.19996922,0.1939359,-1.8529973
68,2024-04-10 00:01:08,0.9791373,0.20319965,0.06596321,1.6990286
69,2024-04-10 00:01:09,0.9740558,0.22630785,0.47321725,-0.8775683
70,2024-04-10 00:01:10,0.96795243,0.25113356,0.5113129,0.6926359
71,2024-04-10 00:01:11,0.957084,0.28981075,0.80355847,-0.9396434
72,2024-04-10 00:01:12,0.94341063,0.33162695,0.87997,0.49504563
73,2024-04-10 00:01:13,0.92177016,0.3877367,1.202947,-2.0
74,2024-04-10 00:01:14,0.8969994,0.4420317,1.1937495,-2.0
75,2024-04-10 00:01:15,0.86825305,0.49612156,1.2252734,-1.9999998
76,2024-04-10 00:01:16,0.834267,0.55136067,1.2973646,-1.3946354
77,2024-04-10 00:01:17,0.7905567,0.61238885,1.5016897,0.30575767
78,2024-04-10 00:01:18,0.72523475,0.6885017,2.006845,-1.9999951
79,2024-04-10 00:01:19,0.64438146,0.76470417,2.223222,1.0490011
80,2024-04-10 00:01:20,0.5248247,0.85121036,2.9541004,-1.9997646
81,2024-04-10 00:01:21,0.3782286,0.9257122,3.2925434,1.2208991
82,2024-04-10 00:01:22,0.17842336,0.98395383,4.1699624,0.7291844
83,2024-04-10 00:01:23,-0.07142054,0.9974463,5.0173054,-0.27441162
84,2024-04-10 00:01:24,-0.35011402,0.9367071,5.7242284,0.8830565
85,2024-04-10 00:01:25,-0.6331791,0.7740053,6.5592175,0.8845325
86,2024-04-10 00:01:26,-0.8670616,0.4982009,7.272401,1.3133191
87,2024-04-10 00:01:27,-0.99164337,0.12900954,7.8430495,-0.6544435
88,2024-04-10 00:01:28,-0.96568924,-0.25970036,7.8416405,-1.6693928
89,2024-04-10 00:01:29,-0.8065316,-0.591191,7.3964562,1.7022434
90,2024-04-10 00:01:30,-0.54621726,-0.8376435,7.2083993,1.2608858
91,2024-04-10 00:01:31,-0.23709711,-0.971486,6.7692995,-1.4572899
92,2024-04-10 00:01:32,0.05170484,-0.9986624,5.8220916,-1.8003479
93,2024-04-10 00:01:33,0.28775325,-0.9577046,4.8030424,-1.9658313
94,2024-04-10 00:01:34,0.4629979,-0.8863594,3.7898896,1.6973424
95,2024-04-10 00:01:35,0.6054734,-0.79586554,3.3797214,1.0141829
96,2024-04-10 00:01:36,0.71533823,-0.69877833,2.9349496,-0.92092323
97,2024-04-10 00:01:37,0.7899604,-0.61315787,2.2727273,-0.8986526
98,2024-04-10 00:01:38,0.83856696,-0.54479855,1.6780611,1.9588834
