,time,X,Y,theta_dt,torque
0,2024-01-31 00:00:00,-0.93531334,0.35382044,-0.3857233,-1.6869836
1,2024-01-31 00:00:01,-0.9285448,0.37122032,-0.3734055,-1.4430747
2,2024-01-31 00:00:02,-0.9226516,0.38563454,-0.31145146,-0.09364829
3,2024-01-31 00:00:03,-0.9219507,0.3873073,-0.036272775,1.8571404
4,2024-01-31 00:00:04,-0.93193984,0.362613,0.53277874,1.858721
5,2024-01-31 00:00:05,-0.95020825,0.31161562,1.0835466,0.76449287
6,2024-01-31 00:00:06,-0.9700654,0.2428437,1.4319323,-0.5248609
7,2024-01-31 00:00:07,-0.9858325,0.1677328,1.5353359,0.08502429
8,2024-01-31 00:00:08,-0.9964037,0.084733255,1.6738892,-0.29311156
9,2024-01-31 00:00:09,-1.0,0.00016135929,1.6934724,1.9998171
10,2024-01-31 00:00:10,-0.9950523,-0.099352755,1.9935659,1.9998149
11,2024-01-31 00:00:11,-0.9779332,-0.2089177,2.2190237,1.9997294
12,2024-01-31 00:00:12,-0.9465006,-0.32270202,2.3622947,1.9994888
13,2024-01-31 00:00:13,-0.9006243,-0.4345985,2.4201915,1.9984102
14,2024-01-31 00:00:14,-0.8422825,-0.5390364,2.394004,0.66562915
15,2024-01-31 00:00:15,-0.78147423,-0.62393755,2.0895712,1.9875479
16,2024-01-31 00:00:16,-0.7180786,-0.695962,1.9197503,-0.70436877
17,2024-01-31 00:00:17,-0.6716483,-0.7408701,1.2921236,-1.6306145
18,2024-01-31 00:00:18,-0.65322614,-0.75716287,0.49187875,-0.1095744
19,2024-01-31 00:00:19,-0.6567184,-0.7541359,-0.09242955,-1.9999998
20,2024-01-31 00:00:20,-0.69207555,-0.72182506,-0.9580315,-1.9999999
21,2024-01-31 00:00:21,-0.75413144,-0.6567235,-1.7994002,0.6512655
22,2024-01-31 00:00:22,-0.8215037,-0.5702031,-2.194253,-1.9802282
23,2024-01-31 00:00:23,-0.8956943,-0.44467032,-2.9189396,-1.9999845
24,2024-01-31 00:00:24,-0.9601706,-0.2794144,-3.55244,0.7410032
25,2024-01-31 00:00:25,-0.9949399,-0.10047182,-3.6508503,-1.9999994
26,2024-01-31 00:00:26,-0.9949372,0.10049863,-4.026204,-2.0
27,2024-01-31 00:00:27,-0.9513494,0.30811414,-4.25083,-2.0
28,2024-01-31 00:00:28,-0.8632126,0.5048406,-4.3197446,1.9548182
29,2024-01-31 00:00:29,-0.75732327,0.6530402,-3.6478913,-2.0
30,2024-01-31 00:00:30,-0.6336784,0.77359664,-3.4581113,1.3961836
31,2024-01-31 00:00:31,-0.5251357,0.8510185,-2.668486,-1.9999932
32,2024-01-31 00:00:32,-0.42264652,0.9062946,-2.3302214,-1.9911172
33,2024-01-31 00:00:33,-0.33245468,0.9431192,-1.949168,1.7647127
34,2024-01-31 00:00:34,-0.2859992,0.95822984,-0.9771216,0.43806365
35,2024-01-31 00:00:35,-0.27675164,0.9609415,-0.19273968,1.698127
36,2024-01-31 00:00:36,-0.31413588,0.949378,0.78268546,1.997515
37,2024-01-31 00:00:37,-0.39793387,0.91741407,1.7943462,-1.1393242
38,2024-01-31 00:00:38,-0.5010737,0.8654046,2.3115082,1.7761915
39,2024-01-31 00:00:39,-0.633593,0.7736665,3.2269905,1.3502874
40,2024-01-31 00:00:40,-0.7749764,0.6319902,4.0097833,1.738578
41,2024-01-31 00:00:41,-0.90179527,0.43216345,4.7445626,0.26679304
42,2024-01-31 00:00:42,-0.9817284,0.19028775,5.108704,-0.5946127
43,2024-01-31 00:00:43,-0.9977793,-0.06660681,5.162228,1.5270156
44,2024-01-31 00:00:44,-0.9448296,-0.32756236,5.3413253,0.71658826
45,2024-01-31 00:00:45,-0.828776,-0.5595805,5.2031417,1.9999009
46,2024-01-31 00:00:46,-0.6614457,-0.7499931,5.0834417,1.9997925
47,2024-01-31 00:00:47,-0.46328545,-0.88620913,4.8209157,-1.137262
48,2024-01-31 00:00:48,-0.2786762,-0.9603851,3.9856696,1.9979199
49,2024-01-31 00:00:49,-0.10397376,-0.99458003,3.5650687,1.9953351
50,2024-01-31 00:00:50,0.051736575,-0.99866074,3.118434,0.38545358
51,2024-01-31 00:00:51,0.17225902,-0.9850517,2.4272563,0.6928816
52,2024-01-31 00:00:52,0.2597299,-0.9656813,1.7923999,-1.7764404
53,2024-01-31 00:00:53,0.29821894,-0.9544975,0.8016729,-0.69548774
54,2024-01-31 00:00:54,0.2973348,-0.9547733,-0.018523416,0.9044291
55,2024-01-31 00:00:55,0.2686132,-0.96324813,-0.598939,-1.9083239
56,2024-01-31 00:00:56,0.19040221,-0.98170614,-1.6076237,-1.2816715
57,2024-01-31 00:00:57,0.06471887,-0.9979035,-2.536154,-0.9523951
58,2024-01-31 00:00:58,-0.10640609,-0.9943228,-3.427441,-0.64599824
59,2024-01-31 00:00:59,-0.31467292,-0.94920015,-4.270083,-0.8243293
60,2024-01-31 00:01:00,-0.54416513,-0.8389782,-5.1056323,-1.628318
61,2024-01-31 00:01:01,-0.76712626,-0.6414961,-5.9791136,-1.0818534
62,2024-01-31 00:01:02,-0.934009,-0.3572494,-6.622514,-1.7654397
