,time,X,Y,theta_dt,torque
0,2024-03-05 00:00:00,-0.82920873,0.5589391,-0.8455464,-1.9008358
1,2024-03-05 00:00:01,-0.8088049,0.588077,-0.71146744,-0.709461
2,2024-03-05 00:00:02,-0.79758185,0.60321075,-0.37682885,1.9086204
3,2024-03-05 00:00:03,-0.8083649,0.5886817,0.3618723,1.2278928
4,2024-03-05 00:00:04,-0.836436,0.54806465,0.9875674,-0.93625665
5,2024-03-05 00:00:05,-0.8692368,0.49439594,1.2581774,1.9992816
6,2024-03-05 00:00:06,-0.9128047,0.40839627,1.9288666,0.54562175
7,2024-03-05 00:00:07,-0.9538932,0.30014637,2.317007,0.48652023
8,2024-03-05 00:00:08,-0.9848843,0.17321329,2.615095,1.9999317
9,2024-03-05 00:00:09,-0.99976146,0.02183988,3.0449946,1.9999593
10,2024-03-05 00:00:10,-0.9893279,-0.14570625,3.3613684,1.999971
11,2024-03-05 00:00:11,-0.9480233,-0.3182008,3.5520844,1.9999611
12,2024-03-05 00:00:12,-0.8754151,-0.4833719,3.6134279,1.9998797
13,2024-03-05 00:00:13,-0.7762843,-0.630383,3.550881,-0.06712053
14,2024-03-05 00:00:14,-0.6708457,-0.74159694,3.0680256,1.9963804
15,2024-03-05 00:00:15,-0.5603301,-0.82826936,2.811285,1.9822714
16,2024-03-05 00:00:16,-0.45325458,-0.8913811,2.4874237,-1.2390924
17,2024-03-05 00:00:17,-0.379043,-0.92537904,1.633024,1.872588
18,2024-03-05 00:00:18,-0.32193068,-0.9467632,1.219878,0.99773264
19,2024-03-05 00:00:19,-0.29054347,-0.9568618,0.65946543,1.8210179
20,2024-03-05 00:00:20,-0.28024197,-0.9599294,0.21497175,-0.24097759
21,2024-03-05 00:00:21,-0.30610818,-0.95199674,-0.54112196,-1.9998425
22,2024-03-05 00:00:22,-0.37913105,-0.925343,-1.5550959,-1.9972764
23,2024-03-05 00:00:23,-0.49365866,-0.8696557,-2.5486946,1.9657196
24,2024-03-05 00:00:24,-0.61437666,-0.78901285,-2.9060783,-0.8128569
25,2024-03-05 00:00:25,-0.74636537,-0.6655364,-3.6197667,-1.9021484
26,2024-03-05 00:00:26,-0.87371904,-0.48643097,-4.404241,1.5228246
27,2024-03-05 00:00:27,-0.9607874,-0.277286,-4.540641,0.16847843
28,2024-03-05 00:00:28,-0.99899656,-0.044786528,-4.7233334,-1.998744
29,2024-03-05 00:00:29,-0.9784386,0.2065379,-5.056735,-1.9994521
30,2024-03-05 00:00:30,-0.8924169,0.45121175,-5.2017493,0.84511125
31,2024-03-05 00:00:31,-0.76164305,0.6479968,-4.7365737,-1.9999828
32,2024-03-05 00:00:32,-0.5958441,0.80310017,-4.550574,-0.40148777
33,2024-03-05 00:00:33,-0.4240319,0.9056473,-4.008472,1.0274305
34,2024-03-05 00:00:34,-0.27552575,0.9612937,-3.1751218,-1.9999211
35,2024-03-05 00:00:35,-0.14095858,0.9900155,-2.7541397,-1.347983
36,2024-03-05 00:00:36,-0.030733483,0.99952763,-2.2138255,0.2852713
37,2024-03-05 00:00:37,0.040320195,0.9991868,-1.421389,1.8101257
38,2024-03-05 00:00:38,0.060318496,0.9981792,-0.40048006,-1.4932723
39,2024-03-05 00:00:39,0.054120503,0.99853444,0.12416347,1.2098888
40,2024-03-05 00:00:40,0.0014195766,0.999999,1.0545475,-1.4618655
41,2024-03-05 00:00:41,-0.07776518,0.9969717,1.5852671,-0.4989609
42,2024-03-05 00:00:42,-0.18959668,0.98186207,2.2581518,-0.32568154
43,2024-03-05 00:00:43,-0.33163503,0.9434078,2.9456959,-1.8383482
44,2024-03-05 00:00:44,-0.48547915,0.87424827,3.3774996,0.9450356
45,2024-03-05 00:00:45,-0.6561143,0.75466156,4.174941,1.0263648
46,2024-03-05 00:00:46,-0.8194225,0.57319,4.894892,-1.9138331
47,2024-03-05 00:00:47,-0.93642133,0.35087755,5.0377097,-1.18498
48,2024-03-05 00:00:48,-0.9947666,0.10217342,5.123121,1.9967692
49,2024-03-05 00:00:49,-0.9851396,-0.1717554,5.499266,-1.3375003
50,2024-03-05 00:00:50,-0.9085056,-0.4178727,5.1698246,1.9999073
51,2024-03-05 00:00:51,-0.77193123,-0.635706,5.156406,1.9998906
52,2024-03-05 00:00:52,-0.5914799,-0.8063197,4.97961,0.06815063
53,2024-03-05 00:00:53,-0.4019435,-0.9156645,4.3850927,0.3565482
54,2024-03-05 00:00:54,-0.22412688,-0.97455996,3.7518268,-0.36970267
55,2024-03-05 00:00:55,-0.07769608,-0.9969771,2.9654515,1.8907853
56,2024-03-05 00:00:56,0.047274735,-0.99888194,2.5013363,0.23432201
57,2024-03-05 00:00:57,0.13623357,-0.99067676,1.7873232,1.1211494
58,2024-03-05 00:00:58,0.19600569,-0.98060274,1.2124882,-0.9925079
59,2024-03-05 00:00:59,0.21206832,-0.97725487,0.32815987,-1.936763
60,2024-03-05 00:01:00,0.17797296,-0.9840354,-0.6952957,-1.7937274
61,2024-03-05 00:01:01,0.093669556,-0.9956033,-1.7023814,1.9609947
62,2024-03-05 00:01:02,-0.013939208,-0.99990284,-2.1549346,-0.6141298
63,2024-03-05 00:01:03,-0.16305739,-0.9866166,-2.9969811,-0.7231283
64,2024-03-05 00:01:04,-0.3485835,-0.93727773,-3.845413,-0.9383674
65,2024-03-05 00:01:05,-0.55678946,-0.83065367,-4.6891265,-0.16620412
66,2024-03-05 00:01:06,-0.75612277,-0.6544298,-5.337047,-1.2394347
67,2024-03-05 00:01:07,-0.9160256,-0.40111986,-6.013785,0.73211354
68,2024-03-05 00:01:08,-0.99475163,-0.10231928,-6.2048078,-0.7765806
69,2024-03-05 00:01:09,-0.9764609,0.21569453,-6.398034,-0.67648333
70,2024-03-05 00:01:10,-0.86063045,0.50922996,-6.3377357,-0.85121363
71,2024-03-05 00:01:11,-0.6686053,0.7436174,-6.083495,-1.0025706
72,2024-03-05 00:01:12,-0.43363538,0.9010884,-5.676168,-0.92448
73,2024-03-05 00:01:13,-0.19040251,0.9817061,-5.139024,-1.8775833
74,2024-03-05 00:01:14,0.042634003,0.99909073,-4.6843815,-1.9097866
75,2024-03-05 00:01:15,0.25100997,0.9679845,-4.2215314,0.09907155
76,2024-03-05 00:01:16,0.4148315,0.9098982,-3.4806824,-1.3078084
77,2024-03-05 00:01:17,0.5459136,0.8378415,-2.9944298,0.93484145
78,2024-03-05 00:01:18,0.6355882,0.7720282,-2.2258224,-1.3253632
79,2024-03-05 00:01:19,0.70402586,0.7101743,-1.8456059,0.22109951
80,2024-03-05 00:01:20,0.74799836,0.6637006,-1.2798102,-1.9896413
81,2024-03-05 00:01:21,0.7827454,0.62234205,-1.0804809,-1.9956408
82,2024-03-05 00:01:22,0.81033206,0.58597094,-0.91307044,0.2281005
83,2024-03-05 00:01:23,0.8230086,0.5680289,-0.4393772,-1.9999219
84,2024-03-05 00:01:24,0.83180666,0.55506545,-0.3133438,-1.9999214
85,2024-03-05 00:01:25,0.8372345,0.546844,-0.1970329,-1.9999211
86,2024-03-05 00:01:26,0.8396023,0.54320157,-0.08688806,-1.9999285
87,2024-03-05 00:01:27,0.83904445,0.5440629,0.020523855,-1.9999324
88,2024-03-05 00:01:28,0.8355293,0.54944587,0.12858117,-1.9999323
89,2024-03-05 00:01:29,0.82885706,0.5594604,0.24067572,-1.9999366
90,2024-03-05 00:01:30,0.818645,0.57429993,0.36028054,0.19725607
91,2024-03-05 00:01:31,0.79439926,0.6073959,0.8205939,0.41310436
92,2024-03-05 00:01:32,0.7520142,0.65914685,1.3381065,-1.9999676
93,2024-03-05 00:01:33,0.69935095,0.7147785,1.5324714,1.0455991
94,2024-03-05 00:01:34,0.61565685,0.78801435,2.2253952,-1.9998068
95,2024-03-05 00:01:35,0.5119021,0.8590438,2.516435,0.73217946
96,2024-03-05 00:01:36,0.36522108,0.9309208,3.2705448,-1.9518447
97,2024-03-05 00:01:37,0.18892996,0.9819906,3.6759586,-1.7227602
98,2024-03-05 00:01:38,-0.0176286,0.9998446,4.1540375,-0.0133791035
99,2024-03-05 00:01:39,-0.25971323,0.9656858,4.901914,1.300962
100,2024-03-05 00:01:40,-0.5259157,0.8505367,5.821323,-1.3520018
101,2024-03-05 00:01:41,-0.7621403,0.64741194,6.256425,0.52574193
102,2024-03-05 00:01:42,-0.93478554,0.35521257,6.820845,0.64170694
103,2024-03-05 00:01:43,-0.99999213,0.003965914,7.183511,0.8402746
104,2024-03-05 00:01:44,-0.9353106,-0.35382771,7.312526,-1.612132
105,2024-03-05 00:01:45,-0.7635992,-0.6456905,6.8053355,1.9671503
106,2024-03-05 00:01:46,-0.51247287,-0.8587034,6.6161404,-1.7164342
107,2024-03-05 00:01:47,-0.2496606,-0.9683334,5.714648,0.9398571
108,2024-03-05 00:01:48,0.004139065,-0.9999914,5.1293764,0.16993496
109,2024-03-05 00:01:49,0.2225046,-0.97493166,4.404873,1.1593556
110,2024-03-05 00:01:50,0.40480137,-0.91440463,3.8475776,1.8573067
111,2024-03-05 00:01:51,0.55534697,-0.8316188,3.44037,-1.746564
112,2024-03-05 00:01:52,0.6567596,-0.75409997,2.5546715,0.34587106
113,2024-03-05 00:01:53,0.7301644,-0.6832715,2.040977,1.7746136
114,2024-03-05 00:01:54,0.78845817,-0.61508834,1.7947155,1.9794129
115,2024-03-05 00:01:55,0.83592385,-0.54884547,1.6303111,1.9712301
