,time,X,Y,theta_dt,torque
0,2024-03-23 00:00:00,0.65113866,-0.75895876,0.18643452,-0.08015643
1,2024-03-23 00:00:01,0.6360307,-0.7716638,-0.39480802,-1.9057983
2,2024-03-23 00:00:02,0.5862095,-0.8101595,-1.2594256,-0.10347587
3,2024-03-23 00:00:03,0.50746804,-0.8616706,-1.8825667,0.276739
4,2024-03-23 00:00:04,0.39666262,-0.91796446,-2.4873087,-0.9936585
5,2024-03-23 00:00:05,0.2392922,-0.9709476,-3.3248308,1.1735635
6,2024-03-23 00:00:06,0.047768272,-0.99885845,-3.877007,-0.87772274
7,2024-03-23 00:00:07,-0.18896103,-0.9819846,-4.757809,-0.5354016
8,2024-03-23 00:00:08,-0.45184678,-0.89209557,-5.574608,-0.73887104
9,2024-03-23 00:00:09,-0.70792776,-0.7062848,-6.3545103,-0.8789909
10,2024-03-23 00:00:10,-0.90752935,-0.41998863,-7.0160728,-1.4997698
11,2024-03-23 00:00:11,-0.99845296,-0.055602618,-7.5560293,-1.9054365
12,2024-03-23 00:00:12,-0.94323856,0.332116,-7.883547,-1.8961179
13,2024-03-23 00:00:13,-0.7421727,0.6702087,-7.9188776,1.019412
14,2024-03-23 00:00:14,-0.45568442,0.8901414,-7.2633095,1.462821
15,2024-03-23 00:00:15,-0.15371507,0.9881152,-6.3762803,1.9492676
16,2024-03-23 00:00:16,0.11257409,0.99364334,-5.3428035,0.4253697
17,2024-03-23 00:00:17,0.3330171,0.9429208,-4.533766,-0.9359935
18,2024-03-23 00:00:18,0.5122909,0.858812,-3.966974,0.389103
19,2024-03-23 00:00:19,0.6450397,0.76414907,-3.2644997,1.0352126
20,2024-03-23 00:00:20,0.7364993,0.6764383,-2.5361059,1.0061709
21,2024-03-23 00:00:21,0.79667455,0.60440856,-1.8778515,-1.906608
22,2024-03-23 00:00:22,0.84539264,0.53414536,-1.7105362,1.3181393
23,2024-03-23 00:00:23,0.87377447,0.48633128,-1.1122063,-1.2219776
24,2024-03-23 00:00:24,0.89545304,0.44515595,-0.93075454,-1.4891112
25,2024-03-23 00:00:25,0.912952,0.40806696,-0.82025427,-0.37199128
26,2024-03-23 00:00:26,0.92420965,0.3818855,-0.57000273,-1.5335461
27,2024-03-23 00:00:27,0.93371105,0.35802752,-0.51362056,-0.5843807
28,2024-03-23 00:00:28,0.93953836,0.34244373,-0.332757,0.91539
29,2024-03-23 00:00:29,0.9384829,0.34532577,0.06138431,-1.9998976
30,2024-03-23 00:00:30,0.93813026,0.34628257,0.020394001,-0.73915267
31,2024-03-23 00:00:31,0.9351666,0.3542082,0.16923302,-1.9999602
32,2024-03-23 00:00:32,0.9327563,0.36050758,0.13489516,1.7146441
33,2024-03-23 00:00:33,0.9203055,0.39120045,0.6624724,-1.9999979
34,2024-03-23 00:00:34,0.9069841,0.42116487,0.6558731,-1.4156489
35,2024-03-23 00:00:35,0.8903426,0.4552912,0.7593994,1.2072815
36,2024-03-23 00:00:36,0.8593509,0.51138633,1.28196,-1.9999998
37,2024-03-23 00:00:37,0.822461,0.5688215,1.3654999,-1.9999988
38,2024-03-23 00:00:38,0.7777751,0.62854266,1.4921161,-0.70569694
39,2024-03-23 00:00:39,0.7161252,0.6979719,1.8576685,0.63332355
40,2024-03-23 00:00:40,0.6244503,0.78106457,2.476146,-0.8708554
41,2024-03-23 00:00:41,0.50368726,0.86388606,2.9313161,0.07397932
42,2024-03-23 00:00:42,0.34134302,0.9399388,3.5903275,-1.9584395
43,2024-03-23 00:00:43,0.14772692,0.9890282,4.001516,-0.045904435
44,2024-03-23 00:00:44,-0.0884348,0.99608195,4.736401,-1.932533
45,2024-03-23 00:00:45,-0.3412342,0.9399783,5.1935825,1.8160292
46,2024-03-23 00:00:46,-0.61056846,0.7919635,6.170971,1.0368277
47,2024-03-23 00:00:47,-0.84298134,0.53794277,6.9204674,-1.9923843
48,2024-03-23 00:00:48,-0.9766034,0.21504845,7.025067,0.5596388
49,2024-03-23 00:00:49,-0.9892481,-0.1462471,7.270299,1.0608503
50,2024-03-23 00:00:50,-0.8713935,-0.49058467,7.3197412,-0.6559878
51,2024-03-23 00:00:51,-0.6558934,-0.75485355,6.8534045,1.5335016
52,2024-03-23 00:00:52,-0.37972686,-0.92509866,6.5172896,-0.2613075
53,2024-03-23 00:00:53,-0.10011951,-0.99497545,5.78427,1.894134
54,2024-03-23 00:00:54,0.16506152,-0.9862833,5.3221583,1.5715718
55,2024-03-23 00:00:55,0.3956077,-0.9184196,4.8181815,-1.8968495
56,2024-03-23 00:00:56,0.56379324,-0.82591593,3.8448393,-1.00812
57,2024-03-23 00:00:57,0.6835977,-0.729859,3.0741844,0.44976157
58,2024-03-23 00:00:58,0.7722616,-0.63530463,2.5942545,1.2578026
59,2024-03-23 00:00:59,0.8402346,-0.5422231,2.3064463,0.51987624
60,2024-03-23 00:01:00,0.88966167,-0.45662028,1.9777604,-0.41284117
61,2024-03-23 00:01:01,0.92279476,-0.38529193,1.5733691,-0.7514798
62,2024-03-23 00:01:02,0.94377065,-0.33060095,1.1716782,1.4477934
63,2024-03-23 00:01:03,0.9610843,-0.27625513,1.1408964,0.60096484
64,2024-03-23 00:01:04,0.9739613,-0.22671442,1.0238498,-0.1928316
65,2024-03-23 00:01:05,0.98248106,-0.18636249,0.8248893,0.5338988
66,2024-03-23 00:01:06,0.9888905,-0.14864543,0.7652022,-0.8852265
67,2024-03-23 00:01:07,0.9924264,-0.12284058,0.5209342,-1.3387183
68,2024-03-23 00:01:08,0.99376225,-0.11151938,0.22799602,0.6685283
69,2024-03-23 00:01:09,0.995052,-0.099355854,0.24463573,0.102000244
70,2024-03-23 00:01:10,0.9959303,-0.09012665,0.18541887,1.3561372
71,2024-03-23 00:01:11,0.9972494,-0.07411885,0.32124448,0.6876322
72,2024-03-23 00:01:12,0.9984465,-0.055718005,0.36880016,0.20765483
73,2024-03-23 00:01:13,0.9992842,-0.037829854,0.35815987,0.13199982
74,2024-03-23 00:01:14,0.99979275,-0.020358102,0.34958747,0.04525131
75,2024-03-23 00:01:15,0.9999945,-0.003304173,0.3411066,-0.037945393
76,2024-03-23 00:01:16,0.999911,0.013342258,0.33293664,-0.11904928
77,2024-03-23 00:01:17,0.999562,0.02959263,0.32508594,-0.1980243
78,2024-03-23 00:01:18,0.99896616,0.045460116,0.31757677,-0.27497786
79,2024-03-23 00:01:19,0.9981403,0.06095923,0.3104252,-0.35000348
80,2024-03-23 00:01:20,0.99709976,0.076105595,0.3036441,1.2067405
81,2024-03-23 00:01:21,0.99467283,0.10308253,0.54173434,-0.93169457
82,2024-03-23 00:01:22,0.9919171,0.12688759,0.47929206,-1.9856434
83,2024-03-23 00:01:23,0.99006736,0.1405938,0.27661124,-1.0718462
84,2024-03-23 00:01:24,0.98845124,0.15153906,0.22127967,-0.70764405
85,2024-03-23 00:01:25,0.98665315,0.16283615,0.22878733,-0.02572716
86,2024-03-23 00:01:26,0.98367906,0.17993194,0.34705538,1.6077317
87,2024-03-23 00:01:27,0.9765315,0.21537465,0.7231641,-1.9999958
88,2024-03-23 00:01:28,0.9698187,0.24382724,0.5846957,0.15107083
89,2024-03-23 00:01:29,0.95943034,0.2819458,0.79022676,-1.9999994
90,2024-03-23 00:01:30,0.94895005,0.31542632,0.70168614,1.7097207
91,2024-03-23 00:01:31,0.92842644,0.37151623,1.1947141,-0.21782984
92,2024-03-23 00:01:32,0.8992802,0.43737304,1.4406767,-1.3748786
93,2024-03-23 00:01:33,0.8624028,0.5062227,1.5624747,-1.8575996
94,2024-03-23 00:01:34,0.8173648,0.57612044,1.6635017,-1.1871264
95,2024-03-23 00:01:35,0.7584594,0.65172035,1.9175231,-1.9999985
96,2024-03-23 00:01:36,0.6857475,0.7278395,2.1063137,-1.7356936
97,2024-03-23 00:01:37,0.5940131,0.8044554,2.3918393,-1.7884197
98,2024-03-23 00:01:38,0.47915557,0.87773,2.7269177,0.0077086007
99,2024-03-23 00:01:39,0.32439664,0.9459211,3.3863716,0.23348482
100,2024-03-23 00:01:40,0.12351581,0.9923426,4.130835,-1.5316879
101,2024-03-23 00:01:41,-0.10822252,0.9941267,4.645339,0.016574034
102,2024-03-23 00:01:42,-0.36916083,0.9293655,5.39342,0.88700926
103,2024-03-23 00:01:43,-0.6359823,0.77170366,6.2234955,-0.5433588
104,2024-03-23 00:01:44,-0.8548798,0.51882607,6.7207694,0.3013303
105,2024-03-23 00:01:45,-0.98243177,0.18662213,7.1550884,1.0018108
106,2024-03-23 00:01:46,-0.9830201,-0.1834979,7.445327,0.672423
107,2024-03-23 00:01:47,-0.8499152,-0.5269195,7.408567,1.6349276
108,2024-03-23 00:01:48,-0.6074874,-0.79432935,7.2586164,1.3944174
109,2024-03-23 00:01:49,-0.30438426,-0.95254934,6.872032,-0.5470599
110,2024-03-23 00:01:50,-0.0055138725,-0.9999848,6.075561,1.4622483
111,2024-03-23 00:01:51,0.2683999,-0.96330756,5.5449095,0.4551364
112,2024-03-23 00:01:52,0.49363673,-0.8696682,4.8906994,-1.9962271
113,2024-03-23 00:01:53,0.65427023,-0.7562608,3.9390142,-1.9851106
114,2024-03-23 00:01:54,0.7623392,-0.6471777,3.074052,-1.870549
115,2024-03-23 00:01:55,0.83178973,-0.5550908,2.3080864,1.0016916
