,time,X,Y,theta_dt,torque
0,2024-03-03 00:00:00,0.9295928,0.36858818,0.98451775,-1.1735176
1,2024-03-03 00:00:01,0.90824056,0.41844848,1.0849313,-2.0
2,2024-03-03 00:00:02,0.8838929,0.46768934,1.0987676,-1.9999999
3,2024-03-03 00:00:03,0.85556686,0.5176923,1.1495346,1.555206
4,2024-03-03 00:00:04,0.80643046,0.5913289,1.7710848,-0.81900996
5,2024-03-03 00:00:05,0.74029166,0.67228585,2.0917299,0.5986634
6,2024-03-03 00:00:06,0.6436185,0.76534647,2.6857438,-1.2987413
7,2024-03-03 00:00:07,0.5192471,0.85462415,3.0649426,-1.4654689
8,2024-03-03 00:00:08,0.3631675,0.9317239,3.4860902,-1.9417386
9,2024-03-03 00:00:09,0.17606163,0.9843792,3.8936224,-1.0499922
10,2024-03-03 00:00:10,-0.046719242,0.99890804,4.4744077,1.2232342
11,2024-03-03 00:00:11,-0.31180292,0.9501468,5.407074,0.83815515
12,2024-03-03 00:00:12,-0.58862776,0.8084042,6.2454076,-0.5623475
13,2024-03-03 00:00:13,-0.82359934,0.567172,6.7673583,-0.72262853
14,2024-03-03 00:00:14,-0.9691961,0.24629043,7.084343,0.35612416
15,2024-03-03 00:00:15,-0.9931314,-0.11700444,7.3224797,-1.7846771
16,2024-03-03 00:00:16,-0.89354146,-0.44898072,6.967025,-1.1259252
17,2024-03-03 00:00:17,-0.70477223,-0.7094337,6.4614005,-0.90799206
18,2024-03-03 00:00:18,-0.47278237,-0.8811792,5.7931266,1.9955105
19,2024-03-03 00:00:19,-0.2190759,-0.9757078,5.4315686,-1.7243103
20,2024-03-03 00:00:20,0.0011897943,-0.9999993,4.441141,0.04575494
21,2024-03-03 00:00:21,0.18501787,-0.98273516,3.698005,1.9962844
22,2024-03-03 00:00:22,0.3420615,-0.9396776,3.2603962,1.1259859
23,2024-03-03 00:00:23,0.46650615,-0.88451797,2.724536,1.9852221
24,2024-03-03 00:00:24,0.56734914,-0.8234773,2.3589306,1.9864494
25,2024-03-03 00:00:25,0.64822245,-0.761451,2.0392902,1.9905659
26,2024-03-03 00:00:26,0.7128734,-0.70129275,1.7667867,1.9949923
27,2024-03-03 00:00:27,0.7647095,-0.64437526,1.540066,1.996299
28,2024-03-03 00:00:28,0.80661446,-0.5910779,1.3562294,1.7357157
29,2024-03-03 00:00:29,0.83988196,-0.54276913,1.1732783,-0.62872076
30,2024-03-03 00:00:30,0.8576388,-0.5142526,0.67189336,1.3955061
31,2024-03-03 00:00:31,0.87011564,-0.49284765,0.49552986,1.9942508
32,2024-03-03 00:00:32,0.88039213,-0.4742464,0.42503172,1.9937978
33,2024-03-03 00:00:33,0.8889783,-0.45794934,0.36841658,1.7132425
34,2024-03-03 00:00:34,0.8953455,-0.44537228,0.28194097,-1.0976462
35,2024-03-03 00:00:35,0.89046663,-0.45504856,-0.21673517,1.9839033
36,2024-03-03 00:00:36,0.88446575,-0.46660516,-0.26043612,1.9780285
37,2024-03-03 00:00:37,0.8770389,-0.4804194,-0.3136857,1.9680891
38,2024-03-03 00:00:38,0.8677833,-0.4969428,-0.37878686,1.9530153
39,2024-03-03 00:00:39,0.8561628,-0.51670617,-0.45854166,1.9207425
40,2024-03-03 00:00:40,0.8414164,-0.5403873,-0.5579599,1.9584337
41,2024-03-03 00:00:41,0.8228594,-0.56824505,-0.6694853,-0.47063974
42,2024-03-03 00:00:42,0.7883433,-0.6152356,-1.166265,0.33681282
43,2024-03-03 00:00:43,0.73742706,-0.6754268,-1.5771698,1.422825
44,2024-03-03 00:00:44,0.6711339,-0.74133617,-1.8703161,1.1146699
45,2024-03-03 00:00:45,0.5832966,-0.81225926,-2.2591178,0.9045771
46,2024-03-03 00:00:46,0.4672255,-0.88413817,-2.7326257,0.679064
47,2024-03-03 00:00:47,0.31594887,-0.94877625,-3.2938697,0.3293452
48,2024-03-03 00:00:48,0.123339206,-0.9923646,-3.9560502,-0.2319757
49,2024-03-03 00:00:49,-0.112860925,-0.9936108,-4.73512,-0.42279
50,2024-03-03 00:00:50,-0.3804559,-0.9247991,-5.5437465,-0.6405368
51,2024-03-03 00:00:51,-0.64952576,-0.7603396,-6.3334265,1.6856011
52,2024-03-03 00:00:52,-0.86215234,-0.5066492,-6.6508408,0.61024183
53,2024-03-03 00:00:53,-0.9830594,-0.18328711,-6.9392915,-0.024963422
54,2024-03-03 00:00:54,-0.9856362,0.16888261,-7.080501,-1.9751703
55,2024-03-03 00:00:55,-0.861692,0.5074317,-7.250115,-1.7022046
56,2024-03-03 00:00:56,-0.63061947,0.77609223,-7.1248717,1.2690204
57,2024-03-03 00:00:57,-0.3566958,0.9342206,-6.3524494,1.7183849
58,2024-03-03 00:00:58,-0.094884366,0.9954883,-5.3940263,-0.99531513
59,2024-03-03 00:00:59,0.14430249,0.9895336,-4.796707,-1.7059838
