,time,X,Y,theta_dt,torque
0,2024-01-02 00:00:00,0.7066825,0.7075308,0.7944276,-1.0783987
1,2024-01-02 00:00:01,0.6643565,0.74741584,1.1633159,-1.9972314
2,2024-01-02 00:00:02,0.6094906,0.7927933,1.424293,0.1825157
3,2024-01-02 00:00:03,0.52533144,0.85089767,2.0462654,0.721481
4,2024-01-02 00:00:04,0.40179077,0.9157315,2.7926607,1.8678238
5,2024-01-02 00:00:05,0.2235839,0.9746847,3.759633,-1.8424668
6,2024-01-02 00:00:06,0.014775557,0.99989086,4.2142763,-0.34165785
7,2024-01-02 00:00:07,-0.2288257,0.9734674,4.9129457,0.46947208
8,2024-01-02 00:00:08,-0.49387848,0.8695309,5.713467,0.96959877
9,2024-01-02 00:00:09,-0.74604136,0.6658996,6.5110555,0.9738315
10,2024-01-02 00:00:10,-0.93201196,0.3624276,7.1565547,0.2247182
11,2024-01-02 00:00:11,-0.9999975,-0.0022329025,7.4620833,0.14353192
12,2024-01-02 00:00:12,-0.93001974,-0.3675096,7.4819384,1.2818487
13,2024-01-02 00:00:13,-0.73423374,-0.6788967,7.3985834,1.3479842
14,2024-01-02 00:00:14,-0.45284787,-0.8915878,7.0916085,1.0125625
15,2024-01-02 00:00:15,-0.14074792,-0.9900455,6.574802,-0.42896423
16,2024-01-02 00:00:16,0.14664856,-0.9891887,5.7679234,-1.9672022
17,2024-01-02 00:00:17,0.37437895,-0.9272758,4.7309513,-1.6906885
18,2024-01-02 00:00:18,0.5420053,-0.84037507,3.7818913,-0.36391395
19,2024-01-02 00:00:19,0.66513354,-0.7467244,3.097023,0.9285416
20,2024-01-02 00:00:20,0.75881106,-0.65131086,2.6762607,0.5776622
21,2024-01-02 00:00:21,0.82781804,-0.5609967,2.274427,1.2984719
22,2024-01-02 00:00:22,0.88083804,-0.4734177,2.0484502,-0.29774487
23,2024-01-02 00:00:23,0.9168294,-0.3992792,1.6487253,0.8322997
24,2024-01-02 00:00:24,0.94374263,-0.3306809,1.4741108,-1.1308975
25,2024-01-02 00:00:25,0.9598858,-0.28039128,1.0564655,1.0273538
26,2024-01-02 00:00:26,0.9727031,-0.23205319,1.0002751,-1.1864166
27,2024-01-02 00:00:27,0.97971255,-0.20040797,0.64827275,0.8619356
28,2024-01-02 00:00:28,0.98551506,-0.16958787,0.6272571,0.20696044
29,2024-01-02 00:00:29,0.9896706,-0.14336029,0.5311103,0.15814643
30,2024-01-02 00:00:30,0.9926291,-0.1211917,0.44731203,0.35099754
31,2024-01-02 00:00:31,0.9949001,-0.10086514,0.40906787,0.30395547
32,2024-01-02 00:00:32,0.9966328,-0.08199418,0.37901235,0.15347375
33,2024-01-02 00:00:33,0.9978844,-0.065013565,0.34053776,-1.1008906
34,2024-01-02 00:00:34,0.99827605,-0.058693502,0.12664399,0.24559487
35,2024-01-02 00:00:35,0.9986088,-0.052729633,0.11946309,1.9274569
