,time,X,Y,theta_dt,torque
0,2024-01-26 00:00:00,0.9960006,-0.08934669,-0.5005283,-1.4887913
1,2024-01-26 00:00:01,0.9916899,-0.12865129,-0.790857,-1.9623855
2,2024-01-26 00:00:02,0.9823624,-0.18698686,-1.1817033,-0.45139208
3,2024-01-26 00:00:03,0.96701014,-0.25473788,-1.3896523,0.7708849
4,2024-01-26 00:00:04,0.94577295,-0.3248284,-1.4650729,1.7716357
5,2024-01-26 00:00:05,0.9198973,-0.39215925,-1.4429488,-1.6391798
6,2024-01-26 00:00:06,0.8765618,-0.4812893,-1.9829453,0.56302035
7,2024-01-26 00:00:07,0.8167169,-0.5770385,-2.2594593,-1.8033236
8,2024-01-26 00:00:08,0.72260374,-0.69126254,-2.9627366,1.6198404
9,2024-01-26 00:00:09,0.60171866,-0.7987081,-3.2382076,0.2069305
10,2024-01-26 00:00:10,0.43976882,-0.89811105,-3.806199,0.25026307
11,2024-01-26 00:00:11,0.2311204,-0.9729252,-4.4422426,0.02338753
12,2024-01-26 00:00:12,-0.025189664,-0.99968266,-5.1684284,-0.83948845
13,2024-01-26 00:00:13,-0.32158035,-0.9468823,-6.0441136,-0.41845387
14,2024-01-26 00:00:14,-0.6196135,-0.78490704,-6.817044,-0.6492355
15,2024-01-26 00:00:15,-0.8641232,-0.5032803,-7.5031095,-1.0362359
16,2024-01-26 00:00:16,-0.99189675,-0.12704639,-8.0,-1.7957958
17,2024-01-26 00:00:17,-0.96307164,0.26924533,-8.0,-1.1931827
18,2024-01-26 00:00:18,-0.78291327,0.6221309,-7.9770436,1.8924406
19,2024-01-26 00:00:19,-0.5124246,0.8587322,-7.226579,1.8761474
20,2024-01-26 00:00:20,-0.22110802,0.97524935,-6.301108,-1.8480788
21,2024-01-26 00:00:21,0.06933799,0.9975932,-5.846883,-1.9885019
22,2024-01-26 00:00:22,0.33277223,0.94300723,-5.396963,1.9022332
23,2024-01-26 00:00:23,0.530729,0.8475416,-4.4043727,-0.3382119
24,2024-01-26 00:00:24,0.6819554,0.73139375,-3.8194482,1.835686
25,2024-01-26 00:00:25,0.78345764,0.6214452,-2.9955502,1.8875448
26,2024-01-26 00:00:26,0.8481732,0.529719,-2.2463346,-0.40730363
27,2024-01-26 00:00:27,0.89482284,0.44642147,-1.9101408,-1.7462912
28,2024-01-26 00:00:28,0.93200195,0.36245325,-1.8372684,0.13728543
29,2024-01-26 00:00:29,0.95719177,0.2894546,-1.5448356,1.4845082
30,2024-01-26 00:00:30,0.9717162,0.23615167,-1.1050684,1.9452753
31,2024-01-26 00:00:31,0.97873497,0.20512891,-0.63616335,1.8092228
32,2024-01-26 00:00:32,0.9808439,0.1947953,-0.21093327,-0.16621383
33,2024-01-26 00:00:33,0.98170835,0.19039088,-0.08976888,1.8838645
34,2024-01-26 00:00:34,0.9783755,0.20683657,0.33560398,-1.9985415
35,2024-01-26 00:00:35,0.97635615,0.21616805,0.19095017,0.7103597
36,2024-01-26 00:00:36,0.9711309,0.23854713,0.45963016,-1.99997
37,2024-01-26 00:00:37,0.96695405,0.25495076,0.33854502,1.0997987
38,2024-01-26 00:00:38,0.95751643,0.2883787,0.6947279,-1.9999985
39,2024-01-26 00:00:39,0.94826084,0.31749228,0.61101216,-1.4789375
40,2024-01-26 00:00:40,0.93783814,0.34707302,0.6272907,-1.9999976
41,2024-01-26 00:00:41,0.9272379,0.37447277,0.5875958,-0.2392368
42,2024-01-26 00:00:42,0.91085047,0.41273648,0.8325649,-0.10073712
43,2024-01-26 00:00:43,0.8861592,0.46338093,1.1270066,-1.9999999
44,2024-01-26 00:00:44,0.8574341,0.5145938,1.1745424,-1.9999995
45,2024-01-26 00:00:45,0.8233213,0.5675756,1.2604878,-1.9999981
46,2024-01-26 00:00:46,0.7820383,0.6232304,1.3861698,-0.0896414
47,2024-01-26 00:00:47,0.72146964,0.6924461,1.8401464,-1.9999878
48,2024-01-26 00:00:48,0.6464698,0.7629396,2.0594828,0.6284769
49,2024-01-26 00:00:49,0.53680885,0.84370387,2.725959,-1.9995277
50,2024-01-26 00:00:50,0.40200898,0.9156357,3.0588078,-1.9715141
51,2024-01-26 00:00:51,0.23888698,0.9710474,3.4498074,-1.7948751
52,2024-01-26 00:00:52,0.04576042,0.99895245,3.9088616,-0.58425605
53,2024-01-26 00:00:53,-0.18173002,0.9833485,4.5704374,0.35615197
54,2024-01-26 00:00:54,-0.43569842,0.9000927,5.3613715,-0.89644927
55,2024-01-26 00:00:55,-0.6786425,0.73446876,5.9019737,1.0520988
